word,sentiment
entuerto,negative
entumecer,negative
entumecido,negative
entusiasmada,positive
entusiasmadas,positive
entusiasmado,positive
entusiasmados,positive
entusiasmar,positive
entusiasmarse,positive
entusiasmarse por,positive
entusiasmo,positive
entusiasta,positive
entusiastamente,positive
entusiastas,positive
entusiástico,positive
envalentonamiento,negative
envalentonar,positive
envanecimiento,negative
envenenar,negative
envidia,positive
envidiable,positive
envidiablemente,positive
envidiables,positive
envidiar,negative
envidiosa,negative
envidiosas,negative
envidioso,negative
envidiosomante,negative
envidiosos,negative
envilecedor,negative
envilecer,negative
envilecido,negative
envuelto,negative
enzarzar,negative
enérgico,positive
epicureo,positive
epidemia,negative
epopeya,positive
epítome,positive
equidad,positive
equilibrada,positive
equilibradas,positive
equilibrado,positive
equilibrados,positive
equilibrio,positive
equilibrios,positive
equitativamente,positive
equitativo,positive
equitativos,positive
equivalencia,positive
equivocacion,negative
equivocación,negative
equivocada,negative
equivocadamente,negative
equivocadas,negative
equivocado,negative
equivocados,negative
equivocar,negative
equivocarse,negative
equivoco,negative
equivocos,negative
equivoquista,negative
equívoco,negative
eres,negative
ergonomica,positive
ergonomicas,positive
ergonomico,positive
ergonomicos,positive
ergonómico,positive
ergotismo,negative
erisipela,negative
erosion,negative
erosiona,negative
erosionar,negative
erosión,negative
erotico,positive
erradicar,negative
errante,negative
errar,negative
erratica,negative
erraticamente,negative
erraticas,negative
erratico,negative
erraticos,negative
erronea,negative
erroneamente,negative
erroneas,negative
erroneo,negative
erroneos,negative
error,negative
errores,negative
erráticamente,negative
errático,negative
erróneamente,negative
erróneo,negative
erudito,positive
eruditos,positive
erupcion,negative
erupciones,negative
erótico,positive
esbelto,positive
escabroso,negative
escalofriante,negative
escalofrio,positive
escalofrío,negative
escama,negative
escamosa,negative
escamosas,negative
escamoso,negative
escamosos,negative
escandalizada,negative
escandalizadas,negative
escandalizado,negative
escandalizados,negative
escandalizar,negative
escandalo,negative
escandalos,negative
escandalosa,negative
escandalosamente,negative
escandalosas,negative
escandaloso,negative
escandalosos,negative
escapatoria,negative
escaquearse,negative
escarabajo,negative
escaramuza,negative
escarmentar,negative
escarnio,negative
escasa,negative
escasamente,negative
escasas,negative
escasez,negative
escaso,negative
escasos,negative
escenico,positive
escenicos,positive
esceptica,negative
escepticamente,negative
escepticas,negative
escepticismo,negative
esceptico,negative
escepticos,negative
escindirse,negative
escisión,negative
esclarecedor,positive
esclava,negative
esclavas,negative
esclavitud,negative
esclavizar,negative
esclavo,negative
esclavos,negative
escocedura,negative
esconder,negative
esconderse,negative
escondido,negative
escoria,negative
escoriar,negative
escozor,negative
escoñar,negative
escrofuloso,negative
escrupulo,positive
escrupulos,negative
escrupulosamente,positive
escrupulosidad,positive
escrúpulo,positive
escrúpulo ,negative
escualidez,negative
escualido,negative
escudar,negative
escupir,negative
escándalo,negative
escándalos,negative
escénico,positive
escépticamente,negative
escéptico,negative
esencia,positive
esencial,positive
esforzado,positive
esfuerzos,positive
esmero,positive
esnob,negative
espabilado,positive
espaciosisimo,positive
espacioso,positive
espaciosos,positive
espaldarazo,positive
espantable,negative
espantada,negative
espantadas,negative
espantadizo,negative
espantado,negative
espantados,negative
espantar,positive
espantarse,negative
espantarsemente,negative
espanto,positive
espantos,negative
espantosa,negative
espantosamente,negative
espantosas,negative
espantoso,negative
espantosos,negative
espasmo,negative
espasmodica,negative
espasmodicas,negative
espasmodico,negative
espasmodicos,negative
espasmódico,negative
espastico,negative
espavilado,positive
especial,positive
especializado,positive
especialmente,positive
especificable,positive
especioso,negative
espectacular,positive
espectacularmente,positive
espectral,negative
espectro,negative
espectros,negative
especular,positive
especulativo,negative
espejismo,negative
espejismos,negative
espeluznante,negative
espeluznar,negative
esperanza,positive
esperanzada,positive
esperanzadamente,positive
esperanzadas,positive
esperanzado,positive
esperanzados,positive
esperpento,negative
espicharla,negative
espina,negative
espinosa,negative
espinosas,negative
espinoso,negative
espinosos,negative
espiritu,negative
espiritual,positive
esplendida,positive
esplendidamente,positive
esplendidas,positive
esplendidez,positive
esplendido,positive
esplendidos,positive
esplendor,positive
esplendoroso,positive
espléndidamente,positive
espléndido,positive
esplín,negative
esponja,negative
espontanea,positive
espontaneas,positive
espontaneo,positive
espontaneos,positive
espontáneo,positive
esporadico,negative
esporozoos,positive
espumosa,positive
espumosas,positive
espumoso,positive
espumosos,positive
espuria,negative
espurias,negative
espurio,negative
espurios,negative
esqueletos,negative
esquisita,positive
esquisito,positive
esquivez,negative
esquivo,negative
estabilidad,positive
estabilizar,positive
estabilizarse,positive
estable,positive
establecido,positive
estables,positive
estacada,negative
estacionario,negative
estafa,negative
estafada,negative
estafadas,negative
estafado,negative
estafador,negative
estafadora,negative
estafados,negative
estafar,negative
estafas,negative
estallar,negative
estampida,negative
estancada,negative
estancadas,negative
estancado,negative
estancados,negative
estancamiento,negative
estancarse,negative
estanco,negative
estar a favor de,positive
estar como una regadera,negative
estar de acuerdo,positive
estar de mal humor,negative
estar en auge,positive
estar en conflicto,negative
estar para el arrastre,negative
estatica,negative
estaticas,negative
estatico,negative
estaticos,negative
estatuario,positive
estelar,positive
estercolero,negative
estereotipa,negative
estereotipada,negative
estereotipadamente,negative
estereotipado,negative
estereotipas,negative
estereotipo,negative
estereotipos,negative
esteril,negative
estetico,positive
estigma,negative
estigmatizar,negative
estilizada,positive
estilizadas,positive
estilizado,positive
estilizados,positive
estilo,positive
estilosa,positive
estilosas,positive
estiloso,positive
estilosos,positive
estima,positive
estimable,positive
estimado,positive
estimar,positive
estimula,positive
estimulador,positive
estimulante,positive
estimulantemente,positive
estimular,positive
estimulas,positive
estimulo,positive
estimulos,positive
estirado,negative
estirar la pata,negative
estiércol,negative
estoico,negative
estola,negative
estorbar,negative
estorbo,negative
estrafalario,negative
estragar,negative
estrago,negative
estragos,negative
estrambotica,negative
estramboticas,negative
estrambotico,negative
estramboticos,negative
estrangular,negative
estrañare,negative
estrecha,negative
estrecharse la mano,negative
estrechas,negative
estrechisima,negative
estrecho,negative
estrechos,negative
estrella,positive
estrellada,negative
estrelladas,negative
estrellado,negative
estrellados,negative
estrellandose,negative
estrellar,negative
estrellarse,negative
estrellas,positive
estrellándose,negative
estremecedor,negative
estremecer,positive
estremecerse,negative
estremecimiento,positive
estrenar,positive
estrenido,negative
estrenimiento,negative
estreno,positive
estrepita,negative
estrepitas,negative
estrepito,negative
estrepitos,negative
estres,negative
estresado,negative
estresante,negative
estricta,negative
estrictamente,negative
estrictas,negative
estricto,negative
estrictos,negative
estridente,negative
estridentemente,negative
estropeada,negative
estropeadas,negative
estropeado,negative
estropeados,negative
estropear,negative
estropearse,negative
estruendo,positive
estruendos,negative
estruendosa,negative
estruendosas,negative
estruendoso,negative
estruendosos,negative
estrujador,negative
estrépito,negative
estrés,negative
estudioso,positive
estupefaccion,negative
estupefacción,positive
estupefacto,positive
estupefactos,positive
estupenda,positive
estupendamente,positive
estupendas,positive
estupendo,positive
estupendos,positive
estupida,negative
estupidamente,negative
estupidas,negative
estupidez,negative
estupido,negative
estupidos,negative
estupor,positive
estéril,negative
estímulo,positive
estólido,positive
estúpidamente,negative
estúpido,positive
etarra,negative
etereo,positive
eterna,positive
eternas,positive
eterno,positive
eternos,positive
etico,positive
eticos,positive
eufemistico,negative
eufonia,positive
eufonico,positive
euforia,positive
euforica,positive
euforicamente,positive
euforicas,positive
euforico,positive
euforicos,positive
euforizante,positive
eufóricamente,positive
eufórico,positive
eureka,positive
evadir,negative
evaluación,positive
evaluativa,positive
evaluativas,positive
evaluativo,positive
evaluativos,positive
evasion,negative
evasiva,negative
evasivas,negative
evasivo,negative
evasivos,negative
evasión,negative
eventual,negative
evidente,positive
evitable,positive
evitar,negative
evocador,positive
exabrupto,negative
exacerbacion,negative
exacerbación,negative
exacerbante,negative
exacerbar,negative
exacta,positive
exactamente,positive
exactas,positive
exactitud,positive
exacto,positive
exactos,positive
exagera,negative
exageracion,negative
exageraciones,negative
exageración,negative
exagerada,negative
exageradamente,negative
exageradas,negative
exagerado,negative
exagerados,negative
exagerar,negative
exagerate,negative
exagerates,negative
exaltacion,positive
exaltación,positive
exaltadamente,positive
exaltado,positive
exaltando,positive
exaltante,positive
exaltar,positive
exasperacion,negative
exasperación,negative
exasperada,negative
exasperadas,negative
exasperado,negative
exasperados,negative
exasperante,negative
exasperantemente,negative
exasperar,negative
excandecencia,negative
exceder,positive
excedida,positive
excedidas,positive
excedido,positive
excedidos,positive
excelencia,positive
excelente,positive
excelentemente,positive
excentrica,negative
excentricas,negative
excentricidad,negative
excentrico,negative
excentricos,negative
excepcion,negative
excepcional,positive
excepcionales,positive
excepcionalmente,positive
excepción,negative
excesivamente,negative
excesivo,negative
exceso,negative
excita,positive
excitacion,positive
excitaciones,positive
excitada,positive
excitadas,positive
excitado,positive
excitados,positive
excitante,positive
excitantemente,positive
